date,product_name,product_category,sales,profit,quantity,rating,returned,stock,payment_method
2024-04-04,Olympic Biscuit,Snacks,78252.25,22154.61,9,4.8,0,381,Visa Card
2024-07-31,Kazi Farms Chicken,Frozen Food,13079.92,3844.01,3,3.9,0,17,Nagad
2024-07-19,Singer Rice Cooker,Electronics,32701.12,10327.06,4,2.9,0,354,bKash
2024-10-30,Teer Atta,Groceries,11744.62,1387.87,5,3.6,0,175,Mastercard
2025-04-07,ACI Salt,Groceries,12016.33,988.89,17,2.9,0,358,Rocket
2024-09-03,Singer Rice Cooker,Electronics,46224.47,13716.08,10,4.0,1,316,Mastercard
2025-04-11,Bashundhara Tissue,Household,17785.75,4962.82,2,3.8,1,137,bKash
2024-04-16,Dettol Handwash,Personal Care,11451.14,2598.96,13,5.0,1,461,Mastercard
2024-03-30,Bata School Shoe,Fashion,38883.56,7854.3,4,4.8,1,345,Nagad
2024-11-17,ACI Salt,Groceries,76268.92,15618.88,6,3.1,0,333,Rocket
2024-11-07,Navana Helmet,Automotive,709.36,71.2,1,4.2,0,141,Rocket
2025-04-17,Fresh Milk,Dairy,22032.85,4010.59,12,3.3,0,281,Nagad
2024-11-06,Pran Mango Juice,Beverages,118735.22,13859.0,9,3.8,1,134,Mastercard
2025-01-06,Square Toiletries Lotion,Personal Care,132716.22,43798.87,9,4.4,1,154,Rocket
2025-04-13,Walton Fan,Electronics,3280.95,337.46,8,3.9,1,470,Visa Card
2025-05-08,Vision TV,Electronics,28632.57,4833.4,5,3.6,0,358,Rocket
2024-09-28,Walton Fridge,Electronics,177108.09,43148.58,13,3.5,1,497,Mastercard
2025-03-17,Dettol Handwash,Personal Care,128064.17,14617.1,16,4.9,0,86,Rocket
2024-02-27,Singer Rice Cooker,Electronics,13504.95,3675.29,1,4.5,0,375,Cash
2025-05-12,Teer Atta,Groceries,118347.5,24435.83,18,3.6,0,309,Nagad
2025-05-10,Teer Atta,Groceries,6159.27,1212.11,4,4.8,0,363,Mastercard
2025-04-01,Pran Mango Juice,Beverages,90282.5,23971.23,9,4.4,1,52,Nagad
2025-04-09,Fresh Soybean Oil,Groceries,69741.74,6515.14,12,2.5,0,318,Rocket
2025-04-19,Singer Rice Cooker,Electronics,84520.54,15664.31,9,4.3,1,121,Visa Card
2024-06-01,Fresh Soybean Oil,Groceries,67894.88,18633.38,13,4.9,0,283,Cash
2024-09-20,RFL Chair,Furniture,6333.77,1110.14,11,2.9,1,268,bKash
2024-04-23,Teer Atta,Groceries,10660.17,1816.1,1,4.3,0,344,Rocket
2024-08-26,Bata School Shoe,Fashion,35037.11,7489.04,3,3.4,0,389,bKash
2024-03-24,RFL Chair,Furniture,11650.38,1010.33,5,5.0,0,28,bKash
2024-06-03,Easy Fashion Shirt,Fashion,280706.13,59376.96,20,2.7,1,91,bKash
2025-02-17,Navana Helmet,Automotive,185188.87,26273.36,13,4.6,1,69,Cash
2024-02-08,Singer Rice Cooker,Electronics,91820.88,26023.63,9,2.7,0,354,bKash
2024-12-24,RFL Chair,Furniture,34627.58,5980.53,6,5.0,0,92,Nagad
2024-05-10,Walton Fan,Electronics,210019.22,22817.4,18,4.6,0,251,Visa Card
2024-04-14,Aarong Panjabi,Fashion,270194.77,77368.87,20,3.6,0,442,Mastercard
2024-11-25,Minister Blender,Electronics,4869.14,1479.01,1,3.4,0,81,Mastercard
2024-04-13,Singer Rice Cooker,Electronics,114441.95,36884.1,8,5.0,1,161,Mastercard
2025-03-20,Minister Blender,Electronics,94167.97,8648.57,19,3.3,0,494,Rocket
2024-01-17,Walton Fan,Electronics,140929.32,16152.09,12,2.7,0,297,Nagad
2024-09-21,Navana Helmet,Automotive,38989.8,9856.39,3,3.7,0,51,Visa Card
2024-05-03,Pran Noodles,Groceries,87397.12,9427.84,5,4.2,0,314,Mastercard
2025-03-11,Akij Cement,Construction,84007.72,12584.74,9,2.7,1,263,Mastercard
2024-09-09,Akij Cement,Construction,182808.35,27894.6,13,4.5,0,414,Rocket
2025-03-17,Aarong Panjabi,Fashion,52154.86,14576.32,17,3.9,1,247,Nagad
2025-02-26,Minister Blender,Electronics,68215.95,21773.34,8,3.6,0,138,Visa Card
2024-03-01,Dettol Handwash,Personal Care,234105.5,38251.3,16,3.5,0,221,Rocket
2024-08-30,Lux Soap,Personal Care,146009.29,21246.51,16,4.4,0,499,bKash
2024-11-10,Easy Fashion Shirt,Fashion,19119.28,3306.6,6,4.3,0,12,Visa Card
2024-06-04,Pran Mango Juice,Beverages,12908.69,2349.82,16,3.8,0,68,Mastercard
2024-07-28,Aarong Panjabi,Fashion,16320.24,4229.62,1,3.0,0,333,Visa Card
2024-06-23,Teer Atta,Groceries,108460.28,16190.36,9,3.6,1,213,Mastercard
2024-06-25,Sunsilk Shampoo,Personal Care,7592.83,2328.83,1,3.1,0,84,Cash
2024-07-15,Easy Fashion Shirt,Fashion,137340.16,29631.05,14,3.1,0,75,Visa Card
2024-08-04,ACI Salt,Groceries,58525.05,17678.35,5,4.9,1,473,Cash
2024-05-30,Bashundhara Tissue,Household,126158.86,19664.28,9,3.1,0,200,bKash
2024-01-16,Singer Rice Cooker,Electronics,140497.87,32155.85,11,3.7,0,259,Cash
2025-03-17,Olympic Biscuit,Snacks,13220.54,3118.75,1,3.6,0,277,Cash
2025-01-19,RFL Chair,Furniture,16930.78,1379.61,15,2.6,0,56,Rocket
2025-04-15,Sunsilk Shampoo,Personal Care,183286.0,30849.95,18,3.8,0,80,Visa Card
2024-05-19,Pran Mango Juice,Beverages,4342.97,1493.67,1,3.1,1,173,Cash
2025-04-24,Pran Noodles,Groceries,278028.42,96407.52,17,4.6,0,391,Visa Card
2025-03-24,Lux Soap,Personal Care,100209.42,12717.49,8,2.6,1,47,Cash
2024-02-19,Aarong Panjabi,Fashion,3265.4,662.63,2,4.1,0,358,Cash
2024-05-03,Olympic Biscuit,Snacks,19845.05,1966.26,4,2.8,0,170,bKash
2024-01-24,Bombay Sweets Chanachur,Snacks,8031.91,1243.86,2,5.0,0,189,Cash
2025-03-17,Minister Blender,Electronics,17596.37,2106.19,2,4.3,1,41,Cash
2024-03-06,Dettol Handwash,Personal Care,4443.03,658.9,16,5.0,0,73,bKash
2024-08-13,Walton Fridge,Electronics,691.58,74.97,2,4.1,0,442,Mastercard
2024-10-16,Fresh Milk,Dairy,119106.74,41081.48,14,3.2,0,79,Cash
2024-09-02,Pran Noodles,Groceries,189091.66,54506.1,11,4.5,0,88,bKash
2024-03-30,Kazi Farms Chicken,Frozen Food,11610.62,3369.77,3,4.9,0,56,Mastercard
2024-02-09,Fresh Soybean Oil,Groceries,309449.9,51157.88,20,4.1,1,129,Cash
2024-03-28,Square Toiletries Lotion,Personal Care,141975.01,38915.24,14,3.4,1,176,Visa Card
2025-03-10,Navana Helmet,Automotive,102165.5,10422.56,7,3.4,0,44,Rocket
2024-03-21,Easy Fashion Shirt,Fashion,16146.35,3776.68,5,4.7,0,68,Nagad
2024-09-29,Fresh Soybean Oil,Groceries,140397.35,23814.43,11,3.9,1,18,Visa Card
2024-01-08,Kazi Farms Chicken,Frozen Food,40241.61,11622.65,19,4.6,0,437,Visa Card
2025-02-06,Kazi Farms Chicken,Frozen Food,28301.53,3614.7,2,4.2,0,326,Nagad
2024-07-25,Fresh Milk,Dairy,31191.52,5510.77,12,5.0,0,465,Mastercard
2025-03-31,Square Toiletries Lotion,Personal Care,60155.15,10986.32,7,4.6,1,233,Cash
2024-12-11,Akij Cement,Construction,83179.8,28489.15,11,4.1,1,262,Cash
2024-03-13,Fresh Soybean Oil,Groceries,34279.09,2958.35,18,2.6,0,465,Rocket
2024-04-08,Bashundhara Tissue,Household,163642.91,33262.22,17,5.0,0,453,Visa Card
2024-06-23,Lux Soap,Personal Care,112401.3,38071.06,11,2.8,0,297,Rocket
2024-09-03,RFL Chair,Furniture,50113.02,5421.95,3,3.3,1,436,bKash
2024-07-16,Walton Fridge,Electronics,49381.35,10874.4,9,4.0,1,487,bKash
2024-07-21,Bombay Sweets Chanachur,Snacks,46738.96,5790.88,5,4.7,0,387,Rocket
2024-02-08,Navana Helmet,Automotive,69460.67,10585.65,11,4.2,1,241,Nagad
2024-02-01,Square Toiletries Lotion,Personal Care,221692.8,18357.17,20,2.7,1,51,Visa Card
2025-04-17,Pran Mango Juice,Beverages,15337.38,1488.42,6,2.6,1,44,Rocket
2025-03-31,Easy Fashion Shirt,Fashion,9274.06,981.13,6,4.8,0,76,Rocket
2024-08-14,ACI Salt,Groceries,246845.68,25305.51,20,3.5,1,263,Cash
2024-08-06,Bombay Sweets Chanachur,Snacks,41908.82,8057.26,7,2.8,0,194,Cash
2024-12-14,Easy Fashion Shirt,Fashion,46339.35,5666.9,6,4.2,1,260,Rocket
2025-04-03,Pran Mango Juice,Beverages,6699.92,594.69,2,3.1,0,315,Cash
2024-07-24,Lux Soap,Personal Care,105165.65,14205.5,19,2.9,0,327,Cash
2024-03-28,Sunsilk Shampoo,Personal Care,22371.33,7550.14,15,3.9,0,437,Visa Card
2024-01-20,Lux Soap,Personal Care,12106.76,3861.19,17,4.5,0,39,Visa Card
2024-10-15,Bata School Shoe,Fashion,261776.21,89664.76,18,3.0,0,282,Mastercard
2025-03-26,Kazi Farms Chicken,Frozen Food,97998.66,9330.5,7,4.7,0,55,Mastercard
2024-11-25,Teer Atta,Groceries,128900.39,26993.28,9,3.0,1,286,Rocket
2024-03-31,ACI Salt,Groceries,116019.97,24292.54,9,4.5,0,462,Cash
2024-05-05,Dettol Handwash,Personal Care,6269.08,1015.8,20,3.4,0,247,Cash
2025-02-19,Square Toiletries Lotion,Personal Care,158111.96,27820.27,13,4.3,0,101,Mastercard
2024-12-06,Walton Fridge,Electronics,16363.49,2580.98,9,2.7,0,454,bKash
2025-02-07,Minister Blender,Electronics,23903.77,2210.19,9,4.5,0,158,Nagad
2024-12-20,ACI Salt,Groceries,241312.23,63901.31,18,4.1,0,406,Rocket
2024-04-18,Walton Fan,Electronics,5777.63,2012.01,1,4.8,1,10,bKash
2024-10-13,RFL Chair,Furniture,9146.54,2340.84,4,2.9,0,82,Cash
2024-02-07,Walton Fridge,Electronics,21043.75,5352.44,2,3.9,1,465,bKash
2024-01-19,Vision TV,Electronics,238040.71,49547.17,17,4.2,0,95,Rocket
2024-07-04,Walton Fridge,Electronics,17057.6,3029.44,4,3.8,0,404,Cash
2024-10-19,Fresh Soybean Oil,Groceries,23857.47,2886.71,4,4.0,0,431,Rocket
2025-04-13,Pran Mango Juice,Beverages,108774.83,16492.87,14,4.2,1,182,Nagad
2024-03-02,Bombay Sweets Chanachur,Snacks,36105.98,6882.25,18,3.2,0,303,bKash
2024-11-15,Bombay Sweets Chanachur,Snacks,121309.33,23618.68,10,4.3,0,183,bKash
2025-02-14,Akij Cement,Construction,179743.32,35376.2,15,2.8,1,169,bKash
2024-11-09,Bombay Sweets Chanachur,Snacks,25296.1,2828.39,2,4.6,0,420,Rocket
2024-06-23,Walton Fridge,Electronics,37847.79,8158.75,7,3.9,0,210,Mastercard
2024-11-11,Sunsilk Shampoo,Personal Care,70655.01,19695.04,14,3.0,0,468,Rocket
2024-01-05,Teer Atta,Groceries,137457.42,29241.48,11,2.9,0,404,Mastercard
2024-08-24,Fresh Milk,Dairy,50267.58,16056.57,7,4.6,1,118,Nagad
2024-01-08,Dettol Handwash,Personal Care,79629.16,18229.46,8,3.6,1,367,Nagad
2025-03-31,Sunsilk Shampoo,Personal Care,252136.07,32121.42,19,3.5,0,36,bKash
2024-05-18,Navana Helmet,Automotive,41819.77,4042.06,10,3.9,1,238,Mastercard
2025-03-07,Bata School Shoe,Fashion,22928.9,7263.0,2,3.6,0,351,bKash
2025-01-20,Olympic Biscuit,Snacks,106070.07,23327.93,10,2.5,0,96,Nagad
2024-10-30,Square Toiletries Lotion,Personal Care,182008.96,40600.54,20,4.1,0,453,Rocket
2024-11-18,Olympic Biscuit,Snacks,60410.22,16209.84,15,2.7,0,464,Rocket
2024-08-30,Aarong Panjabi,Fashion,26404.42,9208.55,2,4.6,0,486,Rocket
2025-02-26,Pran Noodles,Groceries,99312.18,28116.36,8,4.3,0,191,bKash
2025-04-06,Sunsilk Shampoo,Personal Care,20202.69,6972.64,10,3.5,0,84,Cash
2024-08-26,Kazi Farms Chicken,Frozen Food,240278.74,39102.39,17,2.7,0,309,Visa Card
2025-01-10,Olympic Biscuit,Snacks,72456.88,20724.02,13,4.6,0,299,Rocket
2024-12-22,Navana Helmet,Automotive,71207.15,11688.21,10,3.0,0,90,Mastercard
2025-02-28,ACI Salt,Groceries,1021.06,189.36,3,4.1,0,80,Mastercard
2024-03-01,Minister Blender,Electronics,46633.0,12285.2,9,4.8,0,176,Rocket
2024-01-29,Dettol Handwash,Personal Care,83354.15,20568.83,9,3.3,1,332,Visa Card
2024-11-17,ACI Salt,Groceries,48236.58,13506.28,3,4.2,0,464,Cash
2025-04-13,Aarong Panjabi,Fashion,69525.78,6288.87,8,3.7,0,465,Cash
2025-02-26,Akij Cement,Construction,165537.2,24510.8,11,3.0,0,114,Cash
2024-04-23,Square Toiletries Lotion,Personal Care,50104.99,10955.05,9,3.7,0,85,Cash
2024-05-06,RFL Chair,Furniture,275399.32,30463.37,18,4.5,0,410,Visa Card
2024-01-30,Square Toiletries Lotion,Personal Care,47358.87,7137.58,7,3.6,1,162,Visa Card
2024-08-18,Fresh Soybean Oil,Groceries,17154.72,3694.88,2,4.1,0,356,Visa Card
2024-05-13,Kazi Farms Chicken,Frozen Food,22681.94,7912.07,2,4.2,0,142,Rocket
2024-09-15,ACI Salt,Groceries,6838.7,1501.26,1,4.3,0,462,Cash
2024-12-16,Navana Helmet,Automotive,30228.84,10517.08,13,4.7,0,35,Nagad
2024-02-13,Pran Mango Juice,Beverages,168038.42,25877.98,10,3.6,0,106,bKash
2024-09-20,RFL Chair,Furniture,156931.56,36710.51,12,2.8,0,210,Cash
2025-03-15,Sunsilk Shampoo,Personal Care,81102.56,10672.18,14,3.5,0,90,Visa Card
2024-05-17,Teer Atta,Groceries,142788.95,20865.81,17,3.0,0,84,Nagad
2024-07-10,Pran Noodles,Groceries,74785.53,12289.07,10,4.3,0,54,Cash
2025-04-13,Bombay Sweets Chanachur,Snacks,38471.14,8907.6,11,3.9,0,407,Nagad
2025-04-21,Fresh Milk,Dairy,89885.31,22666.64,7,4.9,0,308,Visa Card
2024-12-26,Pran Noodles,Groceries,135641.06,41232.47,17,4.2,0,309,bKash
2024-06-14,Sunsilk Shampoo,Personal Care,92915.64,25018.13,7,3.7,0,90,Rocket
2024-08-22,Lux Soap,Personal Care,54117.86,4689.12,12,3.9,0,283,Visa Card
2025-02-25,Walton Fridge,Electronics,88663.37,17361.46,6,4.6,1,396,Cash
2025-01-17,Fresh Milk,Dairy,4959.1,1680.24,4,3.7,1,343,Visa Card
2024-02-23,Bashundhara Tissue,Household,107861.19,23957.03,9,4.3,1,64,bKash
2024-11-11,Navana Helmet,Automotive,255143.69,50316.85,19,4.0,1,416,bKash
2025-01-28,Fresh Soybean Oil,Groceries,70792.34,7099.01,7,4.1,1,277,Visa Card
2024-11-27,RFL Chair,Furniture,14087.54,3876.58,2,2.8,0,168,Mastercard
2024-08-03,Walton Fan,Electronics,139572.63,47714.14,11,4.7,0,103,Cash
2024-02-08,Pran Noodles,Groceries,134963.88,25895.49,9,2.8,0,19,bKash
2024-02-08,Dettol Handwash,Personal Care,191992.18,26876.17,14,4.7,1,379,Cash
2024-02-07,Kazi Farms Chicken,Frozen Food,127677.47,38627.7,19,3.2,0,467,Nagad
2024-11-26,Olympic Biscuit,Snacks,4605.66,1267.98,1,3.0,1,51,Nagad
2024-03-03,Minister Blender,Electronics,8417.59,989.22,3,3.8,0,201,bKash
2024-03-20,Olympic Biscuit,Snacks,83480.95,25055.85,8,3.3,0,474,Visa Card
2025-02-10,Walton Fan,Electronics,21182.85,2554.88,3,3.3,0,468,bKash
2024-07-27,Singer Rice Cooker,Electronics,126460.52,33114.83,15,3.2,0,157,Cash
2025-05-02,Aarong Panjabi,Fashion,68302.5,17470.7,9,4.2,0,107,Mastercard
2025-01-26,Fresh Soybean Oil,Groceries,12931.74,4333.19,1,2.7,0,485,Visa Card
2024-08-03,ACI Salt,Groceries,201906.27,16679.94,16,2.9,0,228,Visa Card
2024-11-04,Navana Helmet,Automotive,64304.91,6710.55,18,4.3,0,139,Cash
2025-01-08,Singer Rice Cooker,Electronics,241227.83,78101.74,16,3.5,0,457,Visa Card
2025-03-07,Easy Fashion Shirt,Fashion,53320.4,15221.06,6,3.0,1,374,Cash
2024-06-30,ACI Salt,Groceries,24054.35,4193.35,2,4.6,0,128,bKash
2024-11-15,Olympic Biscuit,Snacks,22424.84,2545.65,19,3.6,0,363,Nagad
2024-01-13,Pran Noodles,Groceries,293413.69,85192.41,19,4.3,0,40,Nagad
2024-06-11,Pran Noodles,Groceries,166868.97,13579.84,13,3.1,1,192,Cash
2025-02-19,ACI Salt,Groceries,12184.81,2525.05,1,4.8,0,308,bKash
2025-03-04,Sunsilk Shampoo,Personal Care,42765.87,7285.18,18,4.9,0,152,Nagad
2025-03-27,Aarong Panjabi,Fashion,10885.19,2093.31,2,4.5,0,92,bKash
2024-12-02,Square Toiletries Lotion,Personal Care,23328.33,5473.85,2,4.0,1,274,Rocket
2024-10-11,Aarong Panjabi,Fashion,12538.5,1981.3,3,2.7,0,380,Visa Card
2024-05-02,ACI Salt,Groceries,3988.56,374.89,19,2.7,0,246,Visa Card
2024-04-07,Minister Blender,Electronics,109820.73,27238.31,8,4.6,0,165,Rocket
2024-12-14,Pran Noodles,Groceries,143389.35,27460.15,9,2.6,0,403,Cash
2024-12-01,Olympic Biscuit,Snacks,61643.68,21004.45,10,4.4,0,286,Nagad
2024-04-25,Vision TV,Electronics,16154.84,3694.14,5,2.6,0,166,Nagad
2024-02-16,Fresh Soybean Oil,Groceries,34716.11,8180.06,9,4.9,0,225,bKash
2024-02-26,Bombay Sweets Chanachur,Snacks,22508.72,2362.09,6,3.3,0,96,bKash
2024-10-18,Kazi Farms Chicken,Frozen Food,121527.87,22052.46,16,4.7,0,272,Visa Card
2024-02-07,Fresh Soybean Oil,Groceries,16563.2,5014.7,13,4.2,1,165,Rocket
2024-01-20,Aarong Panjabi,Fashion,97435.68,26032.01,16,5.0,0,304,Mastercard
2024-05-05,RFL Chair,Furniture,68575.75,6687.87,10,3.6,0,443,Nagad
2024-05-03,Pran Mango Juice,Beverages,158174.21,51284.46,18,2.6,0,125,Visa Card
2025-01-05,Navana Helmet,Automotive,83098.35,16629.93,18,4.2,0,321,bKash
2024-05-19,Square Toiletries Lotion,Personal Care,25627.14,8772.05,2,2.5,0,200,Visa Card
2024-09-23,Bombay Sweets Chanachur,Snacks,154505.19,30298.3,16,2.9,0,167,Mastercard
2024-09-09,Pran Mango Juice,Beverages,103888.01,33475.58,9,3.6,0,77,Visa Card
2024-01-13,Singer Rice Cooker,Electronics,7736.98,2022.18,5,4.5,0,269,Nagad
2024-04-05,Bashundhara Tissue,Household,100548.08,23061.43,7,3.7,1,47,bKash
2024-06-23,Fresh Soybean Oil,Groceries,259461.01,88705.26,16,3.4,0,252,Nagad
2024-11-20,Lux Soap,Personal Care,188210.58,53852.96,15,4.3,0,114,Cash
2024-10-27,ACI Salt,Groceries,141224.93,32810.03,15,4.3,1,172,bKash
2025-03-13,Fresh Milk,Dairy,47966.18,12697.74,13,3.8,0,179,Visa Card
2025-02-14,Easy Fashion Shirt,Fashion,91063.5,22094.17,7,2.8,1,39,Rocket
2024-01-07,Pran Noodles,Groceries,164445.22,19042.77,14,4.6,0,450,Nagad
2025-03-22,Fresh Milk,Dairy,153829.59,13760.36,12,3.9,0,344,Mastercard
2024-02-08,Navana Helmet,Automotive,103905.34,17678.43,9,4.8,0,160,bKash
2025-03-30,Bata School Shoe,Fashion,132301.33,25822.14,8,3.5,0,137,Cash
2024-03-03,Fresh Soybean Oil,Groceries,61924.93,12847.66,4,4.1,0,100,Nagad
2024-06-17,Aarong Panjabi,Fashion,186838.71,55230.38,20,4.7,1,441,Cash
2025-04-07,Olympic Biscuit,Snacks,42613.41,4983.59,10,5.0,0,65,bKash
2024-10-12,Bombay Sweets Chanachur,Snacks,184464.3,23307.55,20,4.5,1,139,Cash
2024-07-06,Sunsilk Shampoo,Personal Care,79622.67,10819.36,12,4.5,1,70,Rocket
2024-06-20,Lux Soap,Personal Care,144890.05,18406.67,17,4.6,0,101,Rocket
2024-01-16,Bombay Sweets Chanachur,Snacks,19402.78,5226.66,14,3.0,0,259,bKash
2024-10-06,Aarong Panjabi,Fashion,64865.51,12626.17,11,4.2,0,106,Nagad
2024-10-14,Lux Soap,Personal Care,27806.65,3001.46,5,3.1,1,448,Visa Card
2024-10-28,Easy Fashion Shirt,Fashion,2430.92,495.06,1,4.8,0,331,Nagad
2024-05-11,Lux Soap,Personal Care,103045.19,17794.72,12,4.4,0,400,Visa Card
2024-05-13,Sunsilk Shampoo,Personal Care,48438.44,8027.62,14,4.0,0,270,Visa Card
2024-05-12,Vision TV,Electronics,38376.85,6362.42,5,3.1,1,350,Nagad
2025-01-14,Aarong Panjabi,Fashion,67807.42,9575.07,19,3.6,0,350,Visa Card
2025-03-05,Navana Helmet,Automotive,51231.08,16091.94,3,2.7,1,169,Mastercard
2024-06-18,Bombay Sweets Chanachur,Snacks,156684.49,21461.27,16,3.1,0,407,Visa Card
2025-03-14,Teer Atta,Groceries,148248.95,17595.72,14,3.2,0,465,Rocket
2024-05-08,Olympic Biscuit,Snacks,82648.07,18419.88,6,4.9,0,156,Rocket
2024-04-10,Kazi Farms Chicken,Frozen Food,16079.69,2744.85,1,3.8,0,110,bKash
2024-06-08,Pran Mango Juice,Beverages,53043.38,5745.37,6,4.6,0,403,Visa Card
2025-04-19,Olympic Biscuit,Snacks,8941.28,1511.55,3,2.8,0,371,Nagad
2024-11-11,Bombay Sweets Chanachur,Snacks,3851.76,704.7,6,2.5,1,155,Nagad
2024-04-30,Bashundhara Tissue,Household,7509.61,1160.2,1,2.6,1,458,Rocket
2024-09-15,Walton Fridge,Electronics,10486.94,868.31,2,5.0,0,42,bKash
2024-10-20,Akij Cement,Construction,45778.75,9341.44,3,3.6,0,364,Rocket
2025-04-02,Akij Cement,Construction,36190.52,7647.65,6,3.7,0,250,Mastercard
2025-01-13,Square Toiletries Lotion,Personal Care,227168.38,62040.9,20,4.7,0,203,Cash
2024-04-22,Teer Atta,Groceries,31649.92,9568.48,7,3.8,0,200,Nagad
2025-03-16,Walton Fridge,Electronics,74361.75,17402.63,8,4.9,0,486,Mastercard
2024-03-27,Minister Blender,Electronics,105928.16,12623.68,7,3.0,0,198,Visa Card
2024-08-15,Walton Fridge,Electronics,10871.46,1501.37,8,2.5,0,352,Mastercard
2024-04-24,Vision TV,Electronics,10890.48,2499.6,4,4.8,0,121,Mastercard
2024-01-31,Fresh Milk,Dairy,36982.26,5498.54,7,2.8,0,187,Nagad
2024-01-21,Walton Fan,Electronics,148088.9,47871.89,17,3.8,0,419,Rocket
2024-05-03,Vision TV,Electronics,76411.23,19435.35,19,4.9,1,332,Visa Card
2024-02-18,Walton Fan,Electronics,81381.46,19618.76,9,3.0,0,356,Rocket
2025-01-21,Sunsilk Shampoo,Personal Care,10417.13,3237.34,1,2.7,1,438,Visa Card
2025-02-06,Pran Noodles,Groceries,14432.0,4333.23,4,3.6,0,311,Visa Card
2024-05-05,Lux Soap,Personal Care,29783.34,6167.7,14,3.7,0,51,Mastercard
2024-12-21,Minister Blender,Electronics,163839.43,30945.4,11,4.1,0,30,Nagad
2024-03-09,Walton Fan,Electronics,88061.72,21705.55,7,3.1,1,152,Visa Card
2025-03-29,RFL Chair,Furniture,30682.17,5692.79,17,4.3,0,93,Rocket
2024-07-03,Akij Cement,Construction,74374.99,25915.62,20,4.0,0,326,bKash
2024-12-30,Singer Rice Cooker,Electronics,23961.94,5241.16,4,3.6,0,379,Rocket
2024-02-26,Bashundhara Tissue,Household,5151.78,1054.13,16,4.1,0,457,Visa Card
2024-10-05,Navana Helmet,Automotive,92337.3,7909.0,7,3.4,0,436,Nagad
2024-04-09,Akij Cement,Construction,59273.24,7522.35,15,2.7,0,372,Visa Card
2025-05-05,Kazi Farms Chicken,Frozen Food,29876.12,6860.21,4,4.7,0,359,bKash
2025-02-02,Bata School Shoe,Fashion,59353.43,8523.05,15,4.6,0,440,bKash
2024-12-10,Fresh Soybean Oil,Groceries,67627.73,22181.41,15,3.4,1,377,Visa Card
2024-01-25,RFL Chair,Furniture,28549.24,4821.07,6,4.4,0,69,Cash
2024-03-05,Easy Fashion Shirt,Fashion,70191.64,17461.47,20,4.7,0,430,Nagad
2024-03-31,Fresh Soybean Oil,Groceries,44022.75,9688.1,10,4.8,0,115,Rocket
2025-01-03,Easy Fashion Shirt,Fashion,100813.09,23810.99,15,2.7,1,340,Mastercard
2024-08-11,Teer Atta,Groceries,75256.96,9429.1,13,3.6,0,148,Cash
2024-08-04,Pran Noodles,Groceries,119159.2,15377.52,9,4.9,0,420,Visa Card
2024-07-20,Easy Fashion Shirt,Fashion,330657.78,31268.34,20,3.1,0,302,bKash
2025-03-20,ACI Salt,Groceries,255268.81,57392.17,18,2.7,0,197,bKash
2025-01-11,Kazi Farms Chicken,Frozen Food,79022.96,27466.19,5,3.3,0,480,Cash
2025-01-12,Bata School Shoe,Fashion,54690.32,12170.86,17,2.5,1,367,Cash
2024-05-16,Fresh Milk,Dairy,197166.64,58862.85,16,2.8,0,277,Rocket
2024-12-01,Pran Noodles,Groceries,93898.5,16910.78,9,4.5,0,96,Rocket
2024-07-18,Kazi Farms Chicken,Frozen Food,49899.18,15719.35,16,4.4,1,16,Cash
2025-03-08,ACI Salt,Groceries,260629.66,54312.38,18,3.1,0,498,Cash
2024-09-17,Aarong Panjabi,Fashion,65770.12,22789.93,12,4.3,1,30,bKash
2024-12-29,Bombay Sweets Chanachur,Snacks,103153.44,32375.55,14,4.7,0,53,Mastercard
2024-03-27,Bata School Shoe,Fashion,6826.36,1508.04,4,4.9,1,389,Nagad
2025-04-13,Vision TV,Electronics,36973.5,5514.18,4,4.5,0,317,Nagad
2024-07-27,Bombay Sweets Chanachur,Snacks,141550.95,27283.22,15,2.9,0,386,bKash
2024-07-04,Walton Fridge,Electronics,21072.78,4516.6,10,4.0,0,349,Rocket
2025-04-27,Square Toiletries Lotion,Personal Care,59397.61,13927.48,4,3.0,0,331,Nagad
2024-07-18,Singer Rice Cooker,Electronics,69870.07,8235.11,8,2.9,0,423,bKash
2024-05-04,Lux Soap,Personal Care,101434.84,24133.39,8,3.1,0,50,Visa Card
2025-04-16,Vision TV,Electronics,222789.57,28449.69,20,4.8,0,384,Rocket
2025-04-16,Bombay Sweets Chanachur,Snacks,96598.55,15064.4,6,3.7,0,149,bKash
2024-03-03,ACI Salt,Groceries,78055.3,16272.58,17,3.9,0,316,Cash
2024-11-10,Vision TV,Electronics,65552.12,19146.85,14,3.9,0,65,bKash
2024-06-10,Teer Atta,Groceries,81179.11,6946.75,12,3.2,0,246,Visa Card
2024-12-22,Pran Noodles,Groceries,301270.74,58047.06,17,5.0,0,414,Rocket
2024-04-29,Sunsilk Shampoo,Personal Care,49998.98,5924.38,16,4.8,0,181,Visa Card
2024-07-01,Lux Soap,Personal Care,277864.94,70668.77,19,3.8,0,246,Cash
2024-08-09,Bashundhara Tissue,Household,40473.61,6424.12,7,3.1,0,325,Nagad
2025-02-19,Sunsilk Shampoo,Personal Care,151183.49,40512.1,19,4.1,0,22,Cash
2024-12-31,Akij Cement,Construction,140418.84,48755.03,10,4.0,0,461,Visa Card
2024-02-16,RFL Chair,Furniture,42368.63,11641.93,12,4.7,1,140,bKash
